seed,fold,protocol,accuracy,precision,recall,f1,auc,pr_auc,mcc
123,1,Frozen,0.7295221843003413,0.7295221843003413,1.0,0.8436112481499753,0.5977475233825889,0.8210362522681562,0.0
123,1,Fine-tuned,0.7295221843003413,0.7295221843003413,1.0,0.8436112481499753,0.43139262456878263,0.6902359036859494,0.0
123,2,Frozen,0.7292912040990607,0.7292912040990607,1.0,0.8434567901234568,0.4908059308948795,0.7680988834564029,0.0
123,2,Fine-tuned,0.7292912040990607,0.7292912040990607,1.0,0.8434567901234568,0.4323373399626179,0.7385164130661082,0.0
123,3,Frozen,0.7292912040990607,0.7292912040990607,1.0,0.8434567901234568,0.5568414364763333,0.7877099018782636,0.0
123,3,Fine-tuned,0.7292912040990607,0.7292912040990607,1.0,0.8434567901234568,0.49991134686278704,0.7424092530650186,0.0
123,4,Frozen,0.7301451750640479,0.7301451750640479,1.0,0.8440276406712734,0.8547986527500184,0.9285388718546439,0.0
123,4,Fine-tuned,0.7301451750640479,0.7301451750640479,1.0,0.8440276406712734,0.6781904656155155,0.8323185944137257,0.0
123,5,Frozen,0.7301451750640479,0.7301451750640479,1.0,0.8440276406712734,0.5167851062254794,0.7806156557977815,0.0
123,5,Fine-tuned,0.7301451750640479,0.7301451750640479,1.0,0.8440276406712734,0.4962376933895921,0.7721822679958675,0.0
