seed,fold,protocol,accuracy,precision,recall,f1,auc,pr_auc,mcc
2026,1,Frozen,0.9667235494880546,0.9845605700712589,0.9695906432748538,0.9770182675309369,0.9920895825262419,0.9969176991607631,0.9171060320804373
2026,1,Fine-tuned,0.9718430034129693,0.9858156028368794,0.9754385964912281,0.9805996472663139,0.9941077720589593,0.9977182571084663,0.9294558358373624
2026,2,Frozen,0.9598633646456021,0.9867310012062727,0.9578454332552693,0.972073677956031,0.9912455027002268,0.9968798067861007,0.9020658158077213
2026,2,Fine-tuned,0.9607173356105893,0.9832535885167464,0.9625292740046838,0.9727810650887574,0.9935541781484791,0.9976728467361553,0.9029183094528954
2026,3,Frozen,0.9521776259607173,0.9818840579710145,0.9519906323185011,0.9667063020214031,0.9899969710178118,0.9965358187478746,0.8832578312456631
2026,3,Fine-tuned,0.9538855678906917,0.9796163069544365,0.9566744730679156,0.9680094786729858,0.9915631764419064,0.9970296007895711,0.886279709727431
2026,4,Frozen,0.9538855678906917,0.9819494584837545,0.9543859649122807,0.9679715302491103,0.9903027611222148,0.996410897096482,0.8868587665295617
2026,4,Fine-tuned,0.9598633646456021,0.9798099762470309,0.9649122807017544,0.9723040659988215,0.9925123991413132,0.9972219810577534,0.8997994246601615
2026,5,Frozen,0.9581554227156277,0.9730046948356808,0.9695906432748538,0.971294669009959,0.9863128284847138,0.9941613258640998,0.8941489773255796
2026,5,Fine-tuned,0.9666951323654995,0.977751756440281,0.9766081871345029,0.9771796372147454,0.9884484417795544,0.9949259342924853,0.9155704864299141
