seed,fold,protocol,accuracy,precision,recall,f1,auc,pr_auc,mcc
2026,1,Frozen,0.8395904436860068,0.9248407643312102,0.8491228070175438,0.8853658536585366,0.8983747486486986,0.9603952904521458,0.626235707830119
2026,1,Fine-tuned,0.8950511945392492,0.937799043062201,0.9169590643274854,0.9272619751626257,0.9544154813953918,0.9825509393992564,0.7395872953747116
2026,2,Frozen,0.8360375747224594,0.9389920424403183,0.8290398126463701,0.8805970149253731,0.8943069910386454,0.9624642537766073,0.6346234866205035
2026,2,Fine-tuned,0.9069171648163963,0.9570552147239264,0.9133489461358314,0.9346914319952067,0.959238026285655,0.9860122381050482,0.7755989912562109
2026,3,Frozen,0.8283518360375747,0.8818713450292398,0.882903981264637,0.882387361029842,0.8952230734565119,0.961176418845914,0.5648535419460833
2026,3,Fine-tuned,0.8693424423569599,0.943109987357775,0.8735362997658079,0.9069908814589666,0.9469595667816695,0.9808149520567054,0.6942895457293586
2026,4,Frozen,0.8420153714773698,0.9431216931216931,0.8339181286549707,0.8851644941030415,0.9036864312680435,0.9634603512852531,0.6475881129436101
2026,4,Fine-tuned,0.9077711357813835,0.9628252788104089,0.9087719298245615,0.9350180505415162,0.9597379524761271,0.9849411963285802,0.7805048762788757
2026,5,Frozen,0.8035866780529461,0.9274965800273598,0.7929824561403509,0.8549810844892812,0.8746243245243911,0.9526204469492355,0.5730636599789553
2026,5,Fine-tuned,0.8684884713919727,0.9408805031446541,0.8748538011695907,0.9066666666666666,0.9370012584203125,0.975021503224466,0.690330856456846
